#Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
34400,201,93219,Serveis d’ingressos,7560,7560,0,2016
34400,601,93219,Serveis d’ingressos,10,10,0,2016
34400,602,93219,Serveis d’ingressos,10,10,0,2016
34400,603,93219,Serveis d’ingressos,3450,3450,0,2016
34400,604,93219,Serveis d’ingressos,10,10,0,2016
34400,605,93219,Serveis d’ingressos,115,115,0,2016
34400,606,93219,Serveis d’ingressos,13225,13225,0,2016
34400,607,93219,Serveis d’ingressos,230,230,0,2016
34400,608,93219,Serveis d’ingressos,2645,2645,0,2016
34400,609,93219,Serveis d’ingressos,15324,15324,490.73,2016
34400,610,93219,Serveis d’ingressos,10,10,0,2016
34900,601,93219,Serveis d’ingressos,10,10,0,2016
34900,602,93219,Serveis d’ingressos,10,10,0,2016
34900,603,93219,Serveis d’ingressos,31050,31050,0,2016
34900,604,93219,Serveis d’ingressos,28175,28175,0,2016
34900,605,93219,Serveis d’ingressos,17250,17250,0,2016
34900,606,93219,Serveis d’ingressos,10,10,0,2016
34900,607,93219,Serveis d’ingressos,8625,8625,0,2016
34900,608,93219,Serveis d’ingressos,33062.5,33062.5,0,2016
34900,609,93219,Serveis d’ingressos,65154.02,65154.02,0,2016
34900,610,93219,Serveis d’ingressos,24150,24150,0,2016
34901,201,93219,Serveis d’ingressos,28800,28800,0,2016
34902,201,93219,Serveis d’ingressos,10,10,0,2016
34908,601,93219,Serveis d’ingressos,10,10,0,2016
34908,602,93219,Serveis d’ingressos,10,10,0,2016
34908,603,93219,Serveis d’ingressos,10,10,0,2016
34908,604,93219,Serveis d’ingressos,10,10,0,2016
34908,605,93219,Serveis d’ingressos,10,10,0,2016
34908,606,93219,Serveis d’ingressos,10,10,0,2016
34908,607,93219,Serveis d’ingressos,10,10,0,2016
34908,608,93219,Serveis d’ingressos,10,10,0,2016
34908,609,93219,Serveis d’ingressos,10,10,0,2016
34908,610,93219,Serveis d’ingressos,10,10,0,2016
34908,703,44121,Servei del Bicing,597207.34,597207.34,0,2016
34910,401,93219,Serveis d’ingressos,10,10,0,2016
34911,401,93219,Serveis d’ingressos,2000,2000,0,2016
34912,401,93219,Serveis d’ingressos,10,10,0,2016
34913,401,93219,Serveis d’ingressos,10,10,0,2016
34920,502,93219,Serveis d’ingressos,17635000,17635000,0,2016
34921,502,93219,Serveis d’ingressos,6259000,6259000,32588.43,2016
34930,101,93219,Serveis d’ingressos,10,10,0,2016
34932,703,93219,Serveis d’ingressos,1000000,1000000,0,2016
35100,401,93219,Serveis d’ingressos,10,10,0,2016
36000,101,93219,Serveis d’ingressos,64970,64970,0,2016
36000,201,93219,Serveis d’ingressos,10,10,0,2016
36000,501,93219,Serveis d’ingressos,10,10,0,2016
36000,601,93219,Serveis d’ingressos,10,10,0,2016
36000,602,93219,Serveis d’ingressos,10,10,0,2016
36000,603,93219,Serveis d’ingressos,10,10,0,2016
36000,604,93219,Serveis d’ingressos,10,10,0,2016
36000,605,93219,Serveis d’ingressos,10,10,0,2016
36000,606,93219,Serveis d’ingressos,10,10,0,2016
36000,607,93219,Serveis d’ingressos,10,10,0,2016
36000,608,93219,Serveis d’ingressos,10,10,0,2016
36000,609,93219,Serveis d’ingressos,10,10,0,2016
36000,610,93219,Serveis d’ingressos,10,10,0,2016
36000,801,93219,Serveis d’ingressos,10,10,0,2016
36001,101,93219,Serveis d’ingressos,6000,6000,0,2016
36002,101,93219,Serveis d’ingressos,52980,52980,9545.97,2016
36002,501,93219,Serveis d’ingressos,10,10,0,2016
36002,502,93219,Serveis d’ingressos,10,10,0,2016
36002,601,93219,Serveis d’ingressos,10,10,0,2016
36002,602,93219,Serveis d’ingressos,10,10,0,2016
36002,603,93219,Serveis d’ingressos,10,10,0,2016
36002,604,93219,Serveis d’ingressos,10,10,0,2016
36002,605,93219,Serveis d’ingressos,10,10,0,2016
36002,606,93219,Serveis d’ingressos,10,10,0,2016
36002,607,93219,Serveis d’ingressos,10,10,0,2016
36002,608,93219,Serveis d’ingressos,10,10,0,2016
36002,609,93219,Serveis d’ingressos,10,10,0,2016
36002,610,93219,Serveis d’ingressos,10,10,0,2016
36003,703,93219,Serveis d’ingressos,10,10,0,2016
36100,101,93219,Serveis d’ingressos,225000,225000,0,2016
36200,101,93219,Serveis d’ingressos,10,10,0,2016
36300,101,93219,Serveis d’ingressos,10,10,0,2016
36300,502,93219,Serveis d’ingressos,10,10,0,2016
36300,601,93219,Serveis d’ingressos,10,10,0,2016
36300,602,93219,Serveis d’ingressos,10,10,0,2016
36300,603,93219,Serveis d’ingressos,10,10,0,2016
36300,604,93219,Serveis d’ingressos,10,10,0,2016
36300,605,93219,Serveis d’ingressos,10,10,0,2016
36300,606,93219,Serveis d’ingressos,10,10,0,2016
36300,607,93219,Serveis d’ingressos,10,10,0,2016
36300,608,93219,Serveis d’ingressos,10,10,0,2016
