10000,0703,16011,Cessió IRPF,51298825.98,,
11301,0703,93219,IBI de naturalesa urbana,633204780,,
11401,0703,93219,IBI de característiques especials,11094040,,
11500,0703,93219,Impost sobre vehicles tracció mecànica,56970000,,
11600,0703,93219,I. s/ increm. valor terrenys nat. urbana,230728000,,
13000,0703,93219,Impost activitats econòmiques (IAE),82126000,,
13001,0703,93219,Impost activitats profesionals i artísti,10,,
13004,0703,93219,Quotes nacionals i provincials IAE,9572300,,
18000,0703,93219,Directes extingits,10,,
21000,0703,93219,Cessió IVA,29461784.41,,
22000,0703,93219,Cessió IE alcohol i derivats,387715.28,,
22001,0703,93219,Cessió IE cervesa,137265.34,,
22003,0703,93219,Cessió IE tabac,3283842.45,,
22004,0703,93219,Cessió IE hidrocarburs,5475035.96,,
22006,0703,93219,Cessió IE de productes intermedis,11668.41,,
29000,0501,93219,"Impost s/ construccions, instal·lacions",21797127.51,,
29000,0502,93219,"Impost s/ construccions, instal·lacions",9080.95,,
29000,0601,93219,"Impost s/ construccions, instal·lacions",1089712.76,,
29000,0602,93219,"Impost s/ construccions, instal·lacions",4540469.79,,
29000,0603,93219,"Impost s/ construccions, instal·lacions",2179425.49,,
29000,0604,93219,"Impost s/ construccions, instal·lacions",726475.18,,
29000,0605,93219,"Impost s/ construccions, instal·lacions",2179425.49,,
29000,0606,93219,"Impost s/ construccions, instal·lacions",1089712.76,,
29000,0607,93219,"Impost s/ construccions, instal·lacions",726475.17,,
29000,0608,93219,"Impost s/ construccions, instal·lacions",535775.44,,
29000,0609,93219,"Impost s/ construccions, instal·lacions",908093.97,,
29000,0610,93219,"Impost s/ construccions, instal·lacions",2179425.49,,
30100,0502,93219,Taxa de clavegueram,15292000,,
30901,0502,93219,Taxa per retirada de sacs i contenidors,10,,
30902,0401,93219,Taxa per extinció d'incendis i salvament,65000,,
30903,0703,93219,Taxa de cementiris,11958000,,
30904,0401,93219,Taxa per prestacions serveis GU,548750,,
32100,0501,93219,Taxes per llicències d'obres,4201039.99,,
32100,0502,93219,Taxes per llicències d'obres,119671.16,,
32100,0601,93219,Taxes per llicències d'obres,43081.62,,
32100,0602,93219,Taxes per llicències d'obres,107704.04,,
32100,0603,93219,Taxes per llicències d'obres,100523.76,,
32100,0604,93219,Taxes per llicències d'obres,38294.78,,
32100,0605,93219,Taxes per llicències d'obres,23934.22,,
32100,0606,93219,Taxes per llicències d'obres,40688.2,,
32100,0607,93219,Taxes per llicències d'obres,52655.32,,
32100,0608,93219,Taxes per llicències d'obres,38294.78,,
32100,0609,93219,Taxes per llicències d'obres,83769.81,,
32100,0610,93219,Taxes per llicències d'obres,239342.32,,
32101,0601,93219,Taxes per llicències d'activitats,89636.48,,
32101,0602,93219,Taxes per llicències d'activitats,383993.04,,
32101,0603,93219,Taxes per llicències d'activitats,108763.77,,
32101,0604,93219,Taxes per llicències d'activitats,60424.32,,
32101,0605,93219,Taxes per llicències d'activitats,105742.56,,
32101,0606,93219,Taxes per llicències d'activitats,90636.48,,
32101,0607,93219,Taxes per llicències d'activitats,48339.45,,
32101,0608,93219,Taxes per llicències d'activitats,36254.59,,
32101,0609,93219,Taxes per llicències d'activitats,57403.1,,
32101,0610,93219,Taxes per llicències d'activitats,114806.21,,
32300,0601,93219,Taxa inspecció d'execució d'obres,10,,
32300,0602,93219,Taxa inspecció d'execució d'obres,10,,
32300,0603,93219,Taxa inspecció d'execució d'obres,10,,
32300,0604,93219,Taxa inspecció d'execució d'obres,10,,
32300,0605,93219,Taxa inspecció d'execució d'obres,10,,
32300,0606,93219,Taxa inspecció d'execució d'obres,10,,
32300,0607,93219,Taxa inspecció d'execució d'obres,10,,
32300,0608,93219,Taxa inspecció d'execució d'obres,10,,
32300,0609,93219,Taxa inspecció d'execució d'obres,10,,
32300,0610,93219,Taxa inspecció d'execució d'obres,10,,
32301,0501,93219,"Taxes informes, planols i certificats ur (SIR)",5339.67,,
32301,0601,93219,"Taxes informes, planols i certificats ur (SIR)",50625.01,,
32301,0602,93219,"Taxes informes, planols i certificats ur (SIR)",6202.64,,
32301,0603,93219,"Taxes informes, planols i certificats ur (SIR)",33080.74,,
32301,0604,93219,"Taxes informes, planols i certificats ur (SIR)",2067.54,,
32301,0605,93219,"Taxes informes, planols i certificats ur (SIR)",17.98,,
32301,0606,93219,"Taxes informes, planols i certificats ur (SIR)",6202.64,,
32301,0607,93219,"Taxes informes, planols i certificats ur (SIR)",2067.54,,
32301,0608,93219,"Taxes informes, planols i certificats ur (SIR)",7133.04,,
32301,0609,93219,"Taxes informes, planols i certificats ur (SIR)",4245.22,,
32301,0610,93219,"Taxes informes, planols i certificats ur (SIR)",17.98,,
32302,0605,93219,"Taxes informes, planols i certificats ur (SAP)",700,,
32302,0610,93219,"Taxes informes, planols i certificats ur (SAP)",800,,
32500,0101,93219,Taxa per expedició documents serveis gen,194946.73,,
32500,0201,93219,Taxa per expedició documents serveis gen,4.36,,
32500,0401,93219,Taxa per expedició documents serveis gen,597567.09,,
32500,0501,93219,Taxa per expedició documents serveis gen,435.39,,
32500,0601,93219,Taxa per expedició documents serveis gen,2002.82,,
32500,0602,93219,Taxa per expedició documents serveis gen,4535.38,,
32500,0603,93219,Taxa per expedició documents serveis gen,1001.41,,
32500,0604,93219,Taxa per expedició documents serveis gen,1001.41,,
32500,0605,93219,Taxa per expedició documents serveis gen,250.35,,
32500,0606,93219,Taxa per expedició documents serveis gen,3504.93,,
32500,0607,93219,Taxa per expedició documents serveis gen,2904.08,,
