#Área,Política,Grupo,Programa,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden HAP/419/2014 y comunes a todas las EELL.
# Ver http://www.boe.es/diario_boe/txt.php?id=BOE-A-2014-2922
9,2,3,2,Estadístiques i estudis municipals
9,2,4,1,Relació amb la ciutadania i les entitats
9,2,5,1,Informació i atenció al ciutadà
9,2,5,2,Comunicació corporativa
9,2,6,1,Sistemes informació i telecomunicacions municipals
9,2,9,1,Fons de contingència
9,2,9,2,Dotació per imprevistos
9,3,1,1,Administració i control econòmic i financer
9,3,2,1,Administració tributària i d'ingressos municipals
9,3,3,1,Gestió del patrimoni municipal
9,3,4,1,Gestió del deute i la tresoreria
9,4,3,1,Transferències a altres ens locals
