#Econòmic,Orgànic,Subprograma,Text Subprograma,CRÉDIT INICIAL,CRÈDIT DEFINITIU,OBLIGAT,ANY
22712,605,15345,Manteniment i millora d'espai públic de Collserola,118000,112771.06,112769.81,2014
44431,703,15351,Llei de Barris Barceloneta,150000,36377.79,36377.79,2014
60970,703,15351,Llei de Barris Barceloneta,0,18832,18832,2014
60974,703,15351,Llei de Barris Barceloneta,0,1290383.81,1290383.81,2014
22750,608,15353,Llei de Barris Torre Baró-Ciutat Meridiana,40000,54521.38,35998,2014
22610,610,15356,Llei de Barris Maresme-Besós,0,3753,3751,2014
22750,610,15356,Llei de Barris Maresme-Besós,239651.2,239617.78,238700.56,2014
74421,703,15356,Llei de Barris Maresme-Besós,0,180323.31,180323.31,2014
22750,603,15357,Llei de Barris La Vinya-Can Clos,128329.01,406430.73,196360.27,2014
60974,703,15357,Llei de Barris La Vinya-Can Clos,0,1956841.86,1956841.86,2014
63848,603,15357,Llei de Barris La Vinya-Can Clos,0,40000,40000,2014
74421,703,15357,Llei de Barris La Vinya-Can Clos,0,20000,20000,2014
22109,609,15358,Llei de Barris Bon Pastor,0,114114.68,0,2014
22601,609,15358,Llei de Barris Bon Pastor,0,2000,833.44,2014
22610,609,15358,Llei de Barris Bon Pastor,0,247934.04,0,2014
22719,609,15358,Llei de Barris Bon Pastor,0,215902.06,0,2014
22750,609,15358,Llei de Barris Bon Pastor,350889.83,350889.83,319878.3,2014
60974,703,15358,Llei de Barris Bon Pastor,0,3081409.52,3081409.52,2014
74421,703,15358,Llei de Barris Bon Pastor,0,50000,50000,2014
44431,703,15359,Llei de Barris Raval Sud,306406,334772.14,261381.54,2014
60974,703,15359,Llei de Barris Raval Sud,0,517552.14,517552.14,2014
74421,703,15359,Llei de Barris Raval Sud,0,40000,40000,2014
12000,502,16011,Sanejament xarxa de clavegueram,58709.28,6463.47,6463.47,2014
12001,502,16011,Sanejament xarxa de clavegueram,12906.52,1267.22,1267.22,2014
12003,502,16011,Sanejament xarxa de clavegueram,37562.44,7958.42,7958.42,2014
12004,502,16011,Sanejament xarxa de clavegueram,8378.58,1797.75,1797.75,2014
12006,502,16011,Sanejament xarxa de clavegueram,20945.9,4041.93,4041.93,2014
12100,502,16011,Sanejament xarxa de clavegueram,59477.32,8828.37,8828.37,2014
12101,502,16011,Sanejament xarxa de clavegueram,118980.82,18532.33,18532.33,2014
13000,502,16011,Sanejament xarxa de clavegueram,11703.39,2495.85,2495.85,2014
13002,502,16011,Sanejament xarxa de clavegueram,18102.42,3880.32,3880.32,2014
15000,502,16011,Sanejament xarxa de clavegueram,25131.31,0,0,2014
15100,502,16011,Sanejament xarxa de clavegueram,0,234.46,234.46,2014
16000,502,16011,Sanejament xarxa de clavegueram,9865.23,2461.59,2461.59,2014
16001,502,16011,Sanejament xarxa de clavegueram,31909.92,8078.44,8078.44,2014
16002,502,16011,Sanejament xarxa de clavegueram,33752.28,4668.4,4668.4,2014
16005,502,16011,Sanejament xarxa de clavegueram,32311.32,5012.33,5012.33,2014
16008,502,16011,Sanejament xarxa de clavegueram,3144.24,786.06,786.06,2014
20900,502,16011,Sanejament xarxa de clavegueram,9080,9106.88,9106.88,2014
22120,502,16011,Sanejament xarxa de clavegueram,141977,358057.11,348706.73,2014
22121,502,16011,Sanejament xarxa de clavegueram,5000,5000,4838.82,2014
22708,703,16011,Sanejament xarxa de clavegueram,104000,214000,193869.87,2014
44453,502,16011,Sanejament xarxa de clavegueram,19760350,19410000,19410000,2014
60731,502,16011,Sanejament xarxa de clavegueram,0,401312.45,401312.44,2014
60984,703,16011,Sanejament xarxa de clavegueram,0,1372227.03,1372227.03,2014
12000,502,16111,Abastament de les aigües,58709.28,6654.3,6654.3,2014
12001,502,16111,Abastament de les aigües,25813.04,0,0,2014
12003,502,16111,Abastament de les aigües,9884.84,720.02,720.02,2014
12004,502,16111,Abastament de les aigües,16757.16,888.86,888.86,2014
12006,502,16111,Abastament de les aigües,11590.28,902.82,902.82,2014
12100,502,16111,Abastament de les aigües,61460.98,4698.54,4698.54,2014
12101,502,16111,Abastament de les aigües,152581.94,12457.08,12457.08,2014
13100,502,16111,Abastament de les aigües,24626.68,5613.22,5613.22,2014
15000,502,16111,Abastament de les aigües,26163.36,1819.74,1819.74,2014
15100,502,16111,Abastament de les aigües,0,117.23,117.23,2014
16000,502,16111,Abastament de les aigües,8164.92,2046.84,2046.84,2014
16002,502,16111,Abastament de les aigües,44404.67,8161.25,8161.25,2014
16005,502,16111,Abastament de les aigües,42532.56,644.29,644.29,2014
20900,502,16111,Abastament de les aigües,17265,17264.86,17264.86,2014
21900,502,16111,Abastament de les aigües,0,260000,229814.09,2014
22120,502,16111,Abastament de les aigües,1574500,2301874.14,2258386.21,2014
22121,502,16111,Abastament de les aigües,443353,443352.71,439472.44,2014
22122,502,16111,Abastament de les aigües,4610,4562.81,4562.81,2014
46700,502,16111,Abastament de les aigües,19699,19341.86,19341.86,2014
22727,502,16211,Recollida de residus,98584521,89299999.98,89299939.05,2014
46722,502,16211,Recollida de residus,341336,344858,344858,2014
12000,502,16231,Tractament de residus,44031.96,38585.32,38585.32,2014
12001,502,16231,Tractament de residus,12906.52,12778.55,12778.55,2014
12003,502,16231,Tractament de residus,0,6488.44,6488.44,2014
12004,502,16231,Tractament de residus,8378.58,7347,7347,2014
12006,502,16231,Tractament de residus,13935.66,15367.49,15367.49,2014
12100,502,16231,Tractament de residus,42020.3,43606.13,43606.13,2014
12101,502,16231,Tractament de residus,101892.14,109743.56,109743.56,2014
15000,502,16231,Tractament de residus,16211.73,15152.39,15152.39,2014
16001,502,16231,Tractament de residus,12741.36,22500.8,22500.8,2014
16002,502,16231,Tractament de residus,37221.12,35928.28,35928.28,2014
16008,502,16231,Tractament de residus,1048.08,1746.8,1746.8,2014
16090,502,16231,Tractament de residus,0,131.91,131.91,2014
16204,502,16231,Tractament de residus,0,560.17,560.17,2014
22708,703,16231,Tractament de residus,389000,626041.76,620179.45,2014
44450,502,16231,Tractament de residus,4003384,4003384,4003383.99,2014
46401,502,16231,Tractament de residus,54878421,55306259.95,55302949.27,2014
10100,502,16311,Neteja viària,84116.76,84116.76,84116.76,2014
12003,502,16311,Neteja viària,9884.84,9884.84,9884.84,2014
12006,502,16311,Neteja viària,3198,3198,3198,2014
12100,502,16311,Neteja viària,5527.06,5527.06,5527.06,2014
12101,502,16311,Neteja viària,11516.26,12706.08,12706.08,2014
15000,502,16311,Neteja viària,2147.88,2147.88,2147.88,2014
15100,502,16311,Neteja viària,0,97.69,97.69,2014
16001,502,16311,Neteja viària,22754,24043.39,24043.39,2014
16008,502,16311,Neteja viària,2096.16,2096.16,2096.16,2014
16090,502,16311,Neteja viària,0,162.5,162.5,2014
22121,502,16311,Neteja viària,35968,78271.05,74301.84,2014
22727,502,16311,Neteja viària,72008210,82488884.52,82488867.08,2014
22727,601,16311,Neteja viària,21928266,21928266,21928263.17,2014
22727,602,16311,Neteja viària,14112006,14112006,14112004.19,2014
22727,603,16311,Neteja viària,11071896,11071896,11071893.62,2014
22727,604,16311,Neteja viària,3613860,3613860,3613859.22,2014
22727,605,16311,Neteja viària,5654319,5654319,5654317.78,2014
22727,606,16311,Neteja viària,5591436,5591436,5591435.28,2014
22727,607,16311,Neteja viària,5621016,5621016,5621013.98,2014
22727,608,16311,Neteja viària,5333722.8,5333722.8,5333720.86,2014
22727,609,16311,Neteja viària,4349404,4349404,4349403.09,2014
22727,610,16311,Neteja viària,11868944,11868944,11868941.52,2014
22732,502,16311,Neteja viària,4134213,4115813.24,4115813.24,2014
22732,601,16311,Neteja viària,0,12100,12095.16,2014
22732,602,16311,Neteja viària,0,21758.22,21758.22,2014
22732,603,16311,Neteja viària,0,12100,9198.4,2014
22732,604,16311,Neteja viària,0,6050,6050,2014
22732,605,16311,Neteja viària,0,0.3,0,2014
22732,606,16311,Neteja viària,0,9075,0,2014
22732,607,16311,Neteja viària,0,12100,11978.29,2014
22732,609,16311,Neteja viària,0,9075,8982.44,2014
22732,610,16311,Neteja viària,0,11998.36,11998.36,2014
12000,502,16312,Avaluació de la neteja viària,29354.64,28116.15,28116.15,2014
12001,502,16312,Avaluació de la neteja viària,84775.17,84740.59,84740.59,2014
12003,502,16312,Avaluació de la neteja viària,59939.14,70550.96,70550.96,2014
12004,502,16312,Avaluació de la neteja viària,49792.68,49775.86,49775.86,2014
12006,502,16312,Avaluació de la neteja viària,81149.25,83888.72,83888.72,2014
12100,502,16312,Avaluació de la neteja viària,136088.61,145799,145799,2014
12101,502,16312,Avaluació de la neteja viària,326777.11,357849.76,357849.76,2014
12900,502,16312,Avaluació de la neteja viària,0,12.65,0,2014
13000,502,16312,Avaluació de la neteja viària,51649.78,50969.64,50969.64,2014
13002,502,16312,Avaluació de la neteja viària,99155.56,99603.57,99603.57,2014
15000,502,16312,Avaluació de la neteja viària,77584.16,77078.36,77078.36,2014
15100,502,16312,Avaluació de la neteja viària,0,537.22,537.22,2014
16000,502,16312,Avaluació de la neteja viària,43974.36,44965.24,44965.24,2014
16001,502,16312,Avaluació de la neteja viària,175571.59,185319.24,185319.24,2014
16002,502,16312,Avaluació de la neteja viària,31078.08,41479.69,41479.69,2014
16005,502,16312,Avaluació de la neteja viària,17757.22,18142.97,18142.97,2014
16008,502,16312,Avaluació de la neteja viària,16259.79,16434.47,16434.47,2014
16090,502,16312,Avaluació de la neteja viària,0,2319,2319,2014
16204,502,16312,Avaluació de la neteja viària,0,180,180,2014
22109,502,16312,Avaluació de la neteja viària,25000,4624.58,4624.58,2014
22610,502,16312,Avaluació de la neteja viària,2000,11655,9027.48,2014
22611,502,16312,Avaluació de la neteja viària,6000,0,0,2014
22706,502,16312,Avaluació de la neteja viària,13984,0,0,2014
22732,502,16312,Avaluació de la neteja viària,50000,0,0,2014
23110,502,16312,Avaluació de la neteja viària,750,0,0,2014
23120,502,16312,Avaluació de la neteja viària,0,750,533.71,2014
44440,703,16411,Cementiris,12036010,11948449.83,11948449.83,2014
12000,504,16511,Gestió de l'enllumenat públic,0,11350.17,11350.17,2014
12001,504,16511,Gestió de l'enllumenat públic,52668.66,57676.51,57676.51,2014
12003,504,16511,Gestió de l'enllumenat públic,35908.51,35566.5,35566.5,2014
12004,504,16511,Gestió de l'enllumenat públic,16757.16,12845.85,12845.85,2014
12006,504,16511,Gestió de l'enllumenat públic,27319.41,28624.42,28624.42,2014
12099,504,16511,Gestió de l'enllumenat públic,0,594.39,594.39,2014
12100,504,16511,Gestió de l'enllumenat públic,58058.57,66937.79,66937.79,2014
12101,504,16511,Gestió de l'enllumenat públic,121490.35,144346.1,144346.1,2014
12900,504,16511,Gestió de l'enllumenat públic,0,91.05,0,2014
13000,504,16511,Gestió de l'enllumenat públic,39309.92,39309.92,39309.92,2014
13002,504,16511,Gestió de l'enllumenat públic,54285.56,55960.35,55960.35,2014
13100,504,16511,Gestió de l'enllumenat públic,27986.07,16411.5,16411.5,2014
15000,504,16511,Gestió de l'enllumenat públic,36696.38,40446.25,40446.25,2014
15100,504,16511,Gestió de l'enllumenat públic,0,1237.23,1237.23,2014
16000,504,16511,Gestió de l'enllumenat públic,40444.46,40238.14,40238.14,2014
16001,504,16511,Gestió de l'enllumenat públic,46619.48,49511.29,49511.29,2014
16002,504,16511,Gestió de l'enllumenat públic,35704.07,38275.01,38275.01,2014
16005,504,16511,Gestió de l'enllumenat públic,10350.24,19965.16,19965.16,2014
16008,504,16511,Gestió de l'enllumenat públic,4914.33,4861.93,4861.93,2014
16090,504,16511,Gestió de l'enllumenat públic,0,1764.1,1764.1,2014
16204,504,16511,Gestió de l'enllumenat públic,0,142.15,142.15,2014
20300,504,16511,Gestió de l'enllumenat públic,6000,3761.56,0,2014
21600,504,16511,Gestió de l'enllumenat públic,0,21659,21659,2014
22001,504,16511,Gestió de l'enllumenat públic,386,0,0,2014
22120,504,16511,Gestió de l'enllumenat públic,11286502,12246502,12235914.8,2014
22121,504,16511,Gestió de l'enllumenat públic,300,250,227.32,2014
22608,504,16511,Gestió de l'enllumenat públic,17745,11524.89,11524.89,2014
22610,504,16511,Gestió de l'enllumenat públic,36650,104499.59,85587.46,2014
22706,504,16511,Gestió de l'enllumenat públic,0,21700.14,21700.14,2014
22716,504,16511,Gestió de l'enllumenat públic,4408470,4498773.57,4498668.26,2014
22716,601,16511,Gestió de l'enllumenat públic,845529.53,845529.53,845526.28,2014
22716,602,16511,Gestió de l'enllumenat públic,998623.18,998623.18,998620.6,2014
22716,603,16511,Gestió de l'enllumenat públic,936843.57,936843.57,936837.36,2014
22716,604,16511,Gestió de l'enllumenat públic,619014.82,619014.82,619013.99,2014
22716,605,16511,Gestió de l'enllumenat públic,855776.75,855776.75,855775.26,2014
22716,606,16511,Gestió de l'enllumenat públic,662271.05,662271.05,662269.73,2014
22716,607,16511,Gestió de l'enllumenat públic,937169.28,937169.28,937167.87,2014
22716,608,16511,Gestió de l'enllumenat públic,904671.7,904671.7,904635.87,2014
22716,609,16511,Gestió de l'enllumenat públic,731628.32,731628.32,731626.48,2014
22716,610,16511,Gestió de l'enllumenat públic,1659885.58,1659885.58,1659863.26,2014
22719,504,16511,Gestió de l'enllumenat públic,561081,280494.34,280494.32,2014
22729,504,16511,Gestió de l'enllumenat públic,1183018,566429.93,566429.89,2014
23020,504,16511,Gestió de l'enllumenat públic,922,0,0,2014
23120,504,16511,Gestió de l'enllumenat públic,1300,850,353.4,2014
60375,504,16511,Gestió de l'enllumenat públic,0,5358100.84,5259189.97,2014
61130,602,16511,Gestió de l'enllumenat públic,0,200144,199664.36,2014
20500,101,16911,Protecció i control d'animals,19632.77,31132.77,31132.15,2014
21200,101,16911,Protecció i control d'animals,0,12000,11999.15,2014
21300,101,16911,Protecció i control d'animals,15000.98,25907.53,25888.41,2014
21600,101,16911,Protecció i control d'animals,10793.45,7804.5,7804.5,2014
22104,101,16911,Protecció i control d'animals,2000,2047.35,2046.48,2014
22106,101,16911,Protecció i control d'animals,85050,85050,83508.6,2014
22109,101,16911,Protecció i control d'animals,20000,14836.96,14832.6,2014
22110,101,16911,Protecció i control d'animals,5000,5000,4993.76,2014
22113,101,16911,Protecció i control d'animals,41500,43500,43495.45,2014
22601,101,16911,Protecció i control d'animals,0,176.45,176.45,2014
22604,101,16911,Protecció i control d'animals,21659,13915,13915,2014
22610,101,16911,Protecció i control d'animals,0,124282.75,123801.11,2014
22620,101,16911,Protecció i control d'animals,0,122664,122661.32,2014
22700,101,16911,Protecció i control d'animals,52155.97,100343.76,100343.74,2014
22703,101,16911,Protecció i control d'animals,0,83000,82965.57,2014
22719,101,16911,Protecció i control d'animals,731791.03,391211.43,391123.77,2014
23020,101,16911,Protecció i control d'animals,44.9,0,0,2014
23110,101,16911,Protecció i control d'animals,2595.6,2.65,0,2014
23120,101,16911,Protecció i control d'animals,2776.3,124.85,124.85,2014
48902,101,16911,Protecció i control d'animals,245000,80000,80000,2014
48903,101,16911,Protecció i control d'animals,0,172000,172000,2014
76724,101,16911,Protecció i control d'animals,0,300000,300000,2014
12000,502,17111,Construcció i manteniment d'espais verds,7996.07,2636.55,2636.55,2014
12006,502,17111,Construcció i manteniment d'espais verds,1939.17,608.32,608.32,2014
12100,502,17111,Construcció i manteniment d'espais verds,3936.17,1342.73,1342.73,2014
12101,502,17111,Construcció i manteniment d'espais verds,8469.13,2889.35,2889.35,2014
15000,502,17111,Construcció i manteniment d'espais verds,4407.47,0,0,2014
16002,502,17111,Construcció i manteniment d'espais verds,5525,2719.32,2719.32,2014
44310,502,17111,Construcció i manteniment d'espais verds,47894228,46397890.91,46397890.91,2014
60987,703,17111,Construcció i manteniment d'espais verds,3254627.24,2168147.19,1370145.8,2014
74310,703,17111,Construcció i manteniment d'espais verds,0,278387,270958.9,2014
22610,502,17112,Biodiversitat,0,81257.51,81256.78,2014
22703,502,17112,Biodiversitat,10000,0,0,2014
22706,502,17112,Biodiversitat,15000,0,0,2014
22719,502,17112,Biodiversitat,50000,0,0,2014
61124,502,17112,Biodiversitat,0,6000,5816.17,2014
10100,502,17211,Intervenció mediambiental,36614.98,71574.59,71574.59,2014
12000,502,17211,Intervenció mediambiental,55773.82,58894.21,58894.21,2014
12001,502,17211,Intervenció mediambiental,12906.52,12906.52,12906.52,2014
12004,502,17211,Intervenció mediambiental,6702.86,6702.68,6702.68,2014
12006,502,17211,Intervenció mediambiental,24923.37,22614.39,22614.39,2014
12100,502,17211,Intervenció mediambiental,44472.26,47663.38,47663.38,2014
12101,502,17211,Intervenció mediambiental,108873.26,124479.41,124479.41,2014
15000,502,17211,Intervenció mediambiental,18389.03,21868.97,21868.97,2014
16001,502,17211,Intervenció mediambiental,50965.44,53820.7,53820.7,2014
16002,502,17211,Intervenció mediambiental,12620.13,21029.86,21029.86,2014
16005,502,17211,Intervenció mediambiental,12494.76,12872.7,12872.7,2014
16008,502,17211,Intervenció mediambiental,4192.32,4192.32,4192.32,2014
16090,502,17211,Intervenció mediambiental,0,134.24,134.24,2014
16204,502,17211,Intervenció mediambiental,0,180,180,2014
20300,502,17211,Intervenció mediambiental,13703,0,0,2014
22610,502,17211,Intervenció mediambiental,43297,46995.67,41118.24,2014
22703,502,17211,Intervenció mediambiental,13000,21780,21272,2014
46754,502,17211,Intervenció mediambiental,50000,55000,55000,2014
60441,504,17211,Intervenció mediambiental,0,0.29,0,2014
62649,502,17211,Intervenció mediambiental,0,117617.86,116127.92,2014
21600,504,17212,Intervenció acústica ambiental,0,68135.48,68106.72,2014
22608,504,17212,Intervenció acústica ambiental,0,5000,4995.83,2014
22610,504,17212,Intervenció acústica ambiental,0,92213.6,90540.2,2014
22733,504,17212,Intervenció acústica ambiental,680625,359999.5,359980.24,2014
60203,504,17212,Intervenció acústica ambiental,0,390870,389673.94,2014
60713,502,17212,Intervenció acústica ambiental,0,254000,253758.02,2014
12001,502,17221,Educació mediambiental,25813.04,25813.04,25813.04,2014
12006,502,17221,Educació mediambiental,9055.29,9055.29,9055.29,2014
12100,502,17221,Educació mediambiental,16912.56,17935.68,17935.68,2014
12101,502,17221,Educació mediambiental,36708.28,35685.3,35685.3,2014
15000,502,17221,Educació mediambiental,6408.65,6408.66,6408.66,2014
16001,502,17221,Educació mediambiental,12741.36,13500.48,13500.48,2014
16002,502,17221,Educació mediambiental,10359.36,10877.28,10877.28,2014
16008,502,17221,Educació mediambiental,1048.08,1048.08,1048.08,2014
16090,502,17221,Educació mediambiental,0,53.71,53.71,2014
21200,502,17221,Educació mediambiental,0,22186.67,22186.67,2014
22109,602,17221,Educació mediambiental,0,77,0,2014
22109,606,17221,Educació mediambiental,6000,7200,7085.76,2014
22608,502,17221,Educació mediambiental,0,40531.37,39540.64,2014
22610,502,17221,Educació mediambiental,33826,79876.43,79559.03,2014
22610,602,17221,Educació mediambiental,0,3098.45,3097.6,2014
22610,604,17221,Educació mediambiental,55000,20000,16385.69,2014
22610,606,17221,Educació mediambiental,2000,0,0,2014
22719,502,17221,Educació mediambiental,416670,363265.28,363264.67,2014
22719,602,17221,Educació mediambiental,63800,60624.55,60609.96,2014
22719,606,17221,Educació mediambiental,14520,0,0,2014
44452,502,17221,Educació mediambiental,234500,234500,234499.99,2014
46731,502,17221,Educació mediambiental,155101.56,203501.56,203501.56,2014
46733,606,17221,Educació mediambiental,1200,0,0,2014
48902,502,17221,Educació mediambiental,100990,115965.1,115965.1,2014
48902,606,17221,Educació mediambiental,15000,9000,8500,2014
46735,504,17941,Gestió de recursos energètics locals,1008512.45,1008512.45,1008512.45,2014
60982,703,17941,Gestió de recursos energètics locals,870978,619337.15,283224.6,2014
20400,504,17942,Coordinació Urbana. Vehicle elèctric,0,1887.6,1745.6,2014
22610,504,17942,Coordinació Urbana. Vehicle elèctric,100000,185224.83,185224.81,2014
22719,504,17942,Coordinació Urbana. Vehicle elèctric,200000,0,0,2014
44400,504,17942,Coordinació Urbana. Vehicle elèctric,0,78094.4,32469.87,2014
60390,504,17942,Coordinació Urbana. Vehicle elèctric,0,343719.93,317696.58,2014
16105,703,21111,Pensions,791153.04,692305.23,692124.87,2014
10100,201,23011,Direcció i administració de serveis socials,245759.76,355759.82,355759.82,2014
11000,201,23011,Direcció i administració de serveis socials,275180.42,279466.74,279466.74,2014
12000,201,23011,Direcció i administració de serveis socials,116665.37,117021.61,117021.61,2014
12001,201,23011,Direcció i administració de serveis socials,25813.04,27045.13,27045.13,2014
12003,201,23011,Direcció i administració de serveis socials,98848.4,94940.26,94940.26,2014
12004,201,23011,Direcció i administració de serveis socials,80374.88,86474.3,86474.3,2014
12005,201,23011,Direcció i administració de serveis socials,7678.58,7195.72,7195.72,2014
12006,201,23011,Direcció i administració de serveis socials,84336.96,85248.19,85248.19,2014
12099,201,23011,Direcció i administració de serveis socials,0,562.95,562.95,2014
12100,201,23011,Direcció i administració de serveis socials,189487.87,196463.53,196463.53,2014
12101,201,23011,Direcció i administració de serveis socials,473204.4,498471.59,498471.59,2014
12900,201,23011,Direcció i administració de serveis socials,0,140.54,0,2014
13000,201,23011,Direcció i administració de serveis socials,65095.25,65044.99,65044.99,2014
13002,201,23011,Direcció i administració de serveis socials,94864.98,94876.33,94876.33,2014
15000,201,23011,Direcció i administració de serveis socials,94515.7,93345.11,93345.11,2014
15100,201,23011,Direcció i administració de serveis socials,0,3083.68,3083.68,2014
16000,201,23011,Direcció i administració de serveis socials,127492.74,133379.5,133379.5,2014
16001,201,23011,Direcció i administració de serveis socials,177924.08,185740.45,185740.45,2014
16002,201,23011,Direcció i administració de serveis socials,96001.35,118861.15,118861.15,2014
16005,201,23011,Direcció i administració de serveis socials,54147.24,56133.19,56133.19,2014
16008,201,23011,Direcció i administració de serveis socials,16585.87,16498.53,16498.53,2014
16090,201,23011,Direcció i administració de serveis socials,0,2691.68,2691.68,2014
16200,201,23011,Direcció i administració de serveis socials,0,38969.45,19339,2014
16204,201,23011,Direcció i administració de serveis socials,0,1260,1260,2014
16400,201,23011,Direcció i administració de serveis socials,16349.76,16349.76,16349.76,2014
22000,201,23011,Direcció i administració de serveis socials,35000,27505.71,26379.07,2014
22001,201,23011,Direcció i administració de serveis socials,3000,2586.65,2334.27,2014
22002,201,23011,Direcció i administració de serveis socials,20000,13459.91,11871.54,2014
22105,201,23011,Direcció i administració de serveis socials,1000,0,0,2014
22109,201,23011,Direcció i administració de serveis socials,30000,3000,1501.43,2014
22201,201,23011,Direcció i administració de serveis socials,40000,24909.76,12745.69,2014
22205,201,23011,Direcció i administració de serveis socials,30000,15000,14577.17,2014
22500,201,23011,Direcció i administració de serveis socials,1,1,0,2014
22601,201,23011,Direcció i administració de serveis socials,7000,7517.89,6950.24,2014
22606,201,23011,Direcció i administració de serveis socials,10000,4713,4713,2014
22610,201,23011,Direcció i administració de serveis socials,30000,20000,8044.08,2014
22613,201,23011,Direcció i administració de serveis socials,5000,0,0,2014
22699,201,23011,Direcció i administració de serveis socials,9.5,60.4,60.4,2014
22703,201,23011,Direcció i administració de serveis socials,118500,53283.2,52711.23,2014
22706,201,23011,Direcció i administració de serveis socials,44870,25032.58,24464.28,2014
22719,201,23011,Direcció i administració de serveis socials,90000,171459.62,143665.63,2014
23010,201,23011,Direcció i administració de serveis socials,3000,2757.29,2757.29,2014
23020,201,23011,Direcció i administració de serveis socials,5000,4628.3,4628.3,2014
23110,201,23011,Direcció i administració de serveis socials,7000,10479.33,6991.51,2014
23120,201,23011,Direcció i administració de serveis socials,40000,42127.42,42127.42,2014
48101,201,23011,Direcció i administració de serveis socials,15000,2045.65,0,2014
48903,201,23011,Direcció i administració de serveis socials,10000,3689.98,0,2014
63824,201,23011,Direcció i administració de serveis socials,0,58019.77,58019.77,2014
12000,201,23013,Serveis comuns d'equipaments de serveis socials,17851.24,21075.69,21075.69,2014
12001,201,23013,Serveis comuns d'equipaments de serveis socials,26816.76,31731.36,31731.36,2014
12004,201,23013,Serveis comuns d'equipaments de serveis socials,8378.58,8361.47,8361.47,2014
12006,201,23013,Serveis comuns d'equipaments de serveis socials,13944.98,17318.56,17318.56,2014
12100,201,23013,Serveis comuns d'equipaments de serveis socials,29481.24,36029.31,36029.31,2014
12101,201,23013,Serveis comuns d'equipaments de serveis socials,67461.41,86876.97,86876.97,2014
13000,201,23013,Serveis comuns d'equipaments de serveis socials,11131.44,11130.34,11130.34,2014
13002,201,23013,Serveis comuns d'equipaments de serveis socials,14850.22,14853.39,14853.39,2014
15000,201,23013,Serveis comuns d'equipaments de serveis socials,24825.65,23236.14,23236.14,2014
15100,201,23013,Serveis comuns d'equipaments de serveis socials,0,117.23,117.23,2014
16000,201,23013,Serveis comuns d'equipaments de serveis socials,8602.08,8588.81,8588.81,2014
16001,201,23013,Serveis comuns d'equipaments de serveis socials,39084.21,50858.87,50858.87,2014
16005,201,23013,Serveis comuns d'equipaments de serveis socials,9576.96,9576.9,9576.9,2014
16008,201,23013,Serveis comuns d'equipaments de serveis socials,3633.35,4416.5,4416.5,2014
16090,201,23013,Serveis comuns d'equipaments de serveis socials,0,492.9,492.9,2014
20200,201,23013,Serveis comuns d'equipaments de serveis socials,990000,1107845.31,1104236.58,2014
20400,201,23013,Serveis comuns d'equipaments de serveis socials,7000,7000,6922.44,2014
20500,201,23013,Serveis comuns d'equipaments de serveis socials,70000,52912.22,30493.09,2014
20800,201,23013,Serveis comuns d'equipaments de serveis socials,1500,1500,0,2014
21200,201,23013,Serveis comuns d'equipaments de serveis socials,650000,792207.71,790621.81,2014
21201,201,23013,Serveis comuns d'equipaments de serveis socials,70300,72003.37,43976.51,2014
21300,201,23013,Serveis comuns d'equipaments de serveis socials,160000,88341,68631.22,2014
21500,201,23013,Serveis comuns d'equipaments de serveis socials,137000,183577.25,156681.58,2014
22100,201,23013,Serveis comuns d'equipaments de serveis socials,75000,78000,70064.25,2014
22101,201,23013,Serveis comuns d'equipaments de serveis socials,85000,82000,47690.08,2014
22103,201,23013,Serveis comuns d'equipaments de serveis socials,1500,1500,572.92,2014
22105,201,23013,Serveis comuns d'equipaments de serveis socials,10000,10000,7118.04,2014
22109,201,23013,Serveis comuns d'equipaments de serveis socials,20000,11376,6981.08,2014
22300,201,23013,Serveis comuns d'equipaments de serveis socials,50000,69965,67371.7,2014
22608,201,23013,Serveis comuns d'equipaments de serveis socials,20000,20000,17867.19,2014
22610,201,23013,Serveis comuns d'equipaments de serveis socials,160500,4466.18,0,2014
22700,201,23013,Serveis comuns d'equipaments de serveis socials,74000,41415.26,20377.35,2014
22701,201,23013,Serveis comuns d'equipaments de serveis socials,1000,1000,0,2014
22703,201,23013,Serveis comuns d'equipaments de serveis socials,3600,39139.46,31792.75,2014
22706,201,23013,Serveis comuns d'equipaments de serveis socials,6000,3277.5,0,2014
22719,201,23013,Serveis comuns d'equipaments de serveis socials,352000,32298.47,0,2014
23110,201,23013,Serveis comuns d'equipaments de serveis socials,0,250,5.95,2014
48903,201,23013,Serveis comuns d'equipaments de serveis socials,0,37500,36071.38,2014
60900,201,23013,Serveis comuns d'equipaments de serveis socials,3648758.74,0,0,2014
60974,703,23013,Serveis comuns d'equipaments de serveis socials,0,1112433.57,0,2014
62251,201,23013,Serveis comuns d'equipaments de serveis socials,0,30000,10254.75,2014
62321,201,23013,Serveis comuns d'equipaments de serveis socials,0,278305.4,237718.5,2014
63254,201,23013,Serveis comuns d'equipaments de serveis socials,0,150000,149767,2014
63826,201,23013,Serveis comuns d'equipaments de serveis socials,0,290000,289972.64,2014
63827,201,23013,Serveis comuns d'equipaments de serveis socials,0,29648.63,29648.63,2014
63829,201,23013,Serveis comuns d'equipaments de serveis socials,0,80000,79634.04,2014
63830,201,23013,Serveis comuns d'equipaments de serveis socials,0,190000,189939.52,2014
63835,201,23013,Serveis comuns d'equipaments de serveis socials,0,250351.37,249452.06,2014
