10000,0101,91211,Retribucions bàsiques òrgans govern,3064280.8,,
10001,0601,91211,Retribucions òrgans govern assimilats,370229.72,,
10001,0602,91211,Retribucions òrgans govern assimilats,353149.72,,
10001,0603,91211,Retribucions òrgans govern assimilats,353149.72,,
10001,0604,91211,Retribucions òrgans govern assimilats,400149.68,,
10001,0605,91211,Retribucions òrgans govern assimilats,363159.72,,
10001,0606,91211,Retribucions òrgans govern assimilats,323229.76,,
10001,0607,91211,Retribucions òrgans govern assimilats,327509.84,,
10001,0608,91211,Retribucions òrgans govern assimilats,306149.76,,
10001,0609,91211,Retribucions òrgans govern assimilats,307284.6,,
10001,0610,91211,Retribucions òrgans govern assimilats,374509.8,,
10100,0101,91212,Retribucions bàsiques personal directiu,61933.62,,
10100,0101,91222,Retribucions bàsiques personal directiu,73263.48,,
10100,0101,92011,Retribucions bàsiques personal directiu,1137902.02,,
10100,0101,92012,Retribucions bàsiques personal directiu,71041.34,,
10100,0101,92014,Retribucions bàsiques personal directiu,176305.74,,
10100,0101,92021,Retribucions bàsiques personal directiu,73785.2,,
10100,0101,92032,Retribucions bàsiques personal directiu,67217.34,,
10100,0101,92521,Retribucions bàsiques personal directiu,185800.86,,
10100,0101,92523,Retribucions bàsiques personal directiu,65677.23,,
10100,0101,93115,Retribucions bàsiques personal directiu,433259.4,,
10100,0102,92211,Retribucions bàsiques personal directiu,179648.58,,
10100,0102,92212,Retribucions bàsiques personal directiu,89041.14,,
10100,0102,92214,Retribucions bàsiques personal directiu,66673.92,,
10100,0102,92215,Retribucions bàsiques personal directiu,147161.52,,
10100,0104,92011,Retribucions bàsiques personal directiu,429211.63,,
10100,0104,92321,Retribucions bàsiques personal directiu,0,,
10100,0201,23011,Retribucions bàsiques personal directiu,467591.62,,
10100,0401,13011,Retribucions bàsiques personal directiu,354972.9,,
10100,0401,13212,Retribucions bàsiques personal directiu,509744.27,,
10100,0401,13221,Retribucions bàsiques personal directiu,0,,
10100,0401,13511,Retribucions bàsiques personal directiu,153799.06,,
10100,0401,13612,Retribucions bàsiques personal directiu,0,,
10100,0401,13613,Retribucions bàsiques personal directiu,88935.27,,
10100,0501,15011,Retribucions bàsiques personal directiu,962150.86,,
10100,0502,16311,Retribucions bàsiques personal directiu,83198.25,,
10100,0503,15121,Retribucions bàsiques personal directiu,82870.34,,
10100,0504,15161,Retribucions bàsiques personal directiu,258651.88,,
10100,0601,15341,Retribucions bàsiques personal directiu,73860.62,,
10100,0601,23021,Retribucions bàsiques personal directiu,64237.38,,
10100,0601,92011,Retribucions bàsiques personal directiu,145149.56,,
10100,0602,15341,Retribucions bàsiques personal directiu,67941.3,,
10100,0602,23021,Retribucions bàsiques personal directiu,67349.5,,
10100,0602,92011,Retribucions bàsiques personal directiu,166058.2,,
10100,0603,15341,Retribucions bàsiques personal directiu,87557.82,,
10100,0603,23021,Retribucions bàsiques personal directiu,67751.36,,
10100,0603,92011,Retribucions bàsiques personal directiu,68636.74,,
10100,0603,92521,Retribucions bàsiques personal directiu,82640,,
10100,0604,23021,Retribucions bàsiques personal directiu,67693.02,,
10100,0604,92011,Retribucions bàsiques personal directiu,149131.6,,
10100,0605,15341,Retribucions bàsiques personal directiu,67682.99,,
10100,0605,92011,Retribucions bàsiques personal directiu,157781.1,,
10100,0606,15131,Retribucions bàsiques personal directiu,63661.44,,
10100,0606,23021,Retribucions bàsiques personal directiu,68015.58,,
10100,0606,92011,Retribucions bàsiques personal directiu,159157.52,,
10100,0607,15341,Retribucions bàsiques personal directiu,67801.04,,
10100,0607,23021,Retribucions bàsiques personal directiu,65633.71,,
10100,0607,92011,Retribucions bàsiques personal directiu,145633.08,,
10100,0608,15344,Retribucions bàsiques personal directiu,66079.09,,
10100,0608,92011,Retribucions bàsiques personal directiu,158881.58,,
10100,0609,15341,Retribucions bàsiques personal directiu,68138.4,,
10100,0609,92011,Retribucions bàsiques personal directiu,153142.84,,
10100,0610,15111,Retribucions bàsiques personal directiu,82807,,
10100,0610,92011,Retribucions bàsiques personal directiu,155970.15,,
10100,0701,43011,Retribucions bàsiques personal directiu,709245.76,,
10100,0701,49311,Retribucions bàsiques personal directiu,69420.84,,
10100,0701,92321,Retribucions bàsiques personal directiu,72433.3,,
10100,0701,93112,Retribucions bàsiques personal directiu,243324.85,,
10100,0701,93113,Retribucions bàsiques personal directiu,66801.96,,
10100,0701,93114,Retribucions bàsiques personal directiu,157568.68,,
10100,0701,93311,Retribucions bàsiques personal directiu,280375.22,,
10100,0701,93411,Retribucions bàsiques personal directiu,193460.57,,
10100,0801,23161,Retribucions bàsiques personal directiu,61933.62,,
10100,0801,23182,Retribucions bàsiques personal directiu,67318.01,,
10100,0801,23241,Retribucions bàsiques personal directiu,67393.02,,
10100,0801,23261,Retribucions bàsiques personal directiu,61933.62,,
10100,0801,92011,Retribucions bàsiques personal directiu,196303.47,,
10100,0801,92417,Retribucions bàsiques personal directiu,0,,
10100,0801,92511,Retribucions bàsiques personal directiu,70325.28,,
11000,0101,43014,Retribucions basiques personal eventual,54068.98,,
11000,0101,91211,Retribucions basiques personal eventual,4356263,,
11000,0101,91212,Retribucions basiques personal eventual,290080.28,,
11000,0101,91222,Retribucions basiques personal eventual,95988.06,,
11000,0101,92011,Retribucions basiques personal eventual,40313.3,,
11000,0101,92016,Retribucions basiques personal eventual,576004.94,,
11000,0101,92021,Retribucions basiques personal eventual,131943.42,,
11000,0601,91211,Retribucions basiques personal eventual,0,,
11000,0605,91211,Retribucions basiques personal eventual,51298.94,,
