32500,0101,93219,Taxa per expedició documents serveis gen,18745.8,18745.8,34390.06
32905,0101,93219,Taxes per accés oferta pública,87000,87000,80223.58
34930,0101,93219,Productes i serveis de Bcn Informació,10,10,0
36000,0101,93219,Publicacions,49900.15,49900.15,149569.71
36001,0101,93219,Publicitat en publicacions municipals,10,10,0
36002,0101,93219,Difusió d'informació per compte de terc.,29932.2,29932.2,115328.17
36100,0101,93219,Venda d'energia solar fotovoltaica,320000,320000,0
36200,0101,93219,Venda de material inservible,10,10,4009.42
36300,0101,93219,Impresos,10,10,0
36401,0101,93219,Treballs impremta municipal,20000,20000,57006.68
36501,0101,93219,Altres vendes,0,0,738.84
38903,0101,93219,Pagaments indeguts d'exercicis anteriors,176121.37,176121.37,288202.94
38908,0101,93219,Reintegrament despeses,10,10,2487.86
38910,0101,93219,Reintegraments subvencions SIR,10,10,0
39130,0101,93219,Infraccions ordenances,2151459.5,2151459.5,7172722.25
39140,0101,93219,Infraccions d'ordenances inspecció (sanc,616276.5,616276.5,6059.88
39191,0101,93219,Sancions de Contractes,10,10,0
39300,0101,93219,Interessos de demora,11.57,11.57,2537.77
39901,0101,93219,Tarifa plataforma telefònica,500000,500000,149943.12
39903,0101,93219,Indemnitzacions desperfectes OOAA,10,10,0
39904,0101,93219,Indemnitzacions,9.16,9.16,0
39909,0101,93219,Sentències jutjats i tribunals,28000,28000,13609.29
39912,0101,93219,Incautació de dipòsits,10,10,0
39999,0101,93219,Altres ingressos diversos,210,210,69328.43
41000,0101,93219,Aport. d'OOAA de l'Ajuntament Barcelona,10,37156.41,37156.41
42090,0101,93219,Altres transf. corrents de l'A.G.Estat,10,10,0
42092,0101,93219,Subvencions fin. A.G. Estat eleccions,10,10,0
42110,0101,93219,Aportacions INE eleccions,10,10,0
45051,0101,93219,Subvencions fin. Generalitat (ocupació),20,20,0
45060,0101,93219,Altres transferències de la CCAA conveni,10,10,0
45080,0101,93219,Altres subvencions de la CCAA,10,10,0
45081,0101,93219,Subvencions fin. Gener. per eleccions,10,10,593707.46
46100,0101,93219,Aportacions de la Diputació de Barcelona,10,10,0
46200,0101,93219,Transferències d'Ajuntaments,10,10,0
46900,0101,93219,Altres subvencions d'entitats locals,10,10,0
47000,0101,93219,Aportacions finalistes empreses privades,10,10,0
48010,0101,93219,Aport. finalistes famílies i institucion,10,10,0
49700,0101,93219,Aport. UE i d'altres municipis europeus,13.33,13.33,252585
55002,0101,93219,Altres concessions administratives,0,0,51935.84
55100,0101,93219,Conces. admtves. cotraprestació no periòdica,10,10,0
42093,0102,93219,Aport. Estat formació de personal,10,10,0
45103,0102,93219,Aportacio EAPC Formació de personal,10,10,170900.91
32500,0201,93219,Taxa per expedició documents serveis gen,3.41,3.41,115
34100,0201,93219,Residència-habitatge tutelat-centres dia,2763000,2763000,2644515.2
34101,0201,93219,Equipaments gent gran,10,10,314.91
34102,0201,93219,Serveis d'atenció domiciliària,10,10,0
34103,0201,93219,Activitats Centre de dia,0,0,3037.22
34400,0201,93219,Actes culturals,7100.42,7100.42,6231.94
34901,0201,93219,Activitats Centres Oberts,30000,30000,30185.55
34902,0201,93219,Atenció a les famílies,10,10,6256.36
36000,0201,93219,Publicacions,7.68,7.68,0
38903,0201,93219,Pagaments indeguts d'exercicis anteriors,7.56,7.56,283531.17
38906,0201,93219,Reintegraments per subministres,2.35,2.35,0
38910,0201,93219,Reintegraments subvencions SIR,10,10,0
39191,0201,93219,Sancions de Contractes,10,10,0
39192,0201,93219,Sancions incompliment Llei,0,0,350000
39800,0201,93219,Indemnitzacions Assegurances No de Vida,0,0,4339.23
39904,0201,93219,Indemnitzacions,9.16,9.16,0
39912,0201,93219,Incautació de dipòsits,10,10,0
41000,0201,93219,Aport. d'OOAA de l'Ajuntament Barcelona,10,10,198771.1
42090,0201,93219,Altres transf. corrents de l'A.G.Estat,10,10,0
42190,0201,93219,D'altres organismes autònoms i agències,0,6226.4,6226.4
45030,0201,93219,Subv. finanlistes Generalitat per l'IMEB,1171005,1171005,1456671.31
45040,0201,93219,Subv. finalistes Gen. atenció primària,24721321.12,26456482,26404935.9
45041,0201,93219,Subv. finalistes Generalitat per l'EAIA,3922166,3997655.5,3997655.5
45042,0201,93219,Aportació de Generalitat per a gent gran,3400000,3400000,3608666.11
45043,0201,93219,Aport. Generalitat conveni discapacitats,1502250,1863480.67,1822318.17
45045,0201,93219,Subv. Generalitat per a SAD dependència,22000000,24225000,22406819.19
45047,0201,93219,Altres subv. Generalitat Conv. Marc S.S.,233598,292647.52,292647.52
45048,0201,93219,Serveis Informació i atenció dones - SIA,10,10,0
45049,0201,93219,Generalitat-Desenvolupament comunitari,311467,311467,0
45053,0201,93219,Generalitat-Programes joventut,18325,18325,17337.5
45080,0201,93219,Altres subvencions de la CCAA,0,0,912.5
45102,0201,93219,Aportacions Agència Habitatge de la Generalitat,10,10,9300
46100,0201,93219,Aportacions de la Diputació de Barcelona,10,10,0
46110,0201,93219,Subv. finalistes de DiBa afers socials,10,10,0
46120,0201,93219,Aport. DiBa per a conveni discapacitats,10,10,0
