Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
32500,606,93219,Serveis d’ingressos,8050,8050,4981.63,2014
32500,607,93219,Serveis d’ingressos,6670,6670,3492.02,2014
32500,608,93219,Serveis d’ingressos,10,10,2008.65,2014
32500,609,93219,Serveis d’ingressos,4459,4459,801.61,2014
32500,610,93219,Serveis d’ingressos,4140,4140,4395.71,2014
32600,703,93219,Serveis d’ingressos,16732963,16732963,15416173.77,2014
32601,703,93219,Serveis d’ingressos,1458000,1458000,1361700.55,2014
32602,401,93219,Serveis d’ingressos,1000,1000,1082.67,2014
32901,502,93219,Serveis d’ingressos,2000,2000,8904.71,2014
32902,401,93219,Serveis d’ingressos,216000,216000,223141.35,2014
32903,101,93219,Serveis d’ingressos,37000,37000,58935.9,2014
32903,502,93219,Serveis d’ingressos,0,0,27761.99,2014
32904,401,93219,Serveis d’ingressos,10,10,8753.4,2014
32904,601,93219,Serveis d’ingressos,10,10,389.04,2014
32904,602,93219,Serveis d’ingressos,10,10,0,2014
32904,603,93219,Serveis d’ingressos,10,10,0,2014
32904,604,93219,Serveis d’ingressos,10,10,0,2014
32904,605,93219,Serveis d’ingressos,10,10,0,2014
32904,606,93219,Serveis d’ingressos,10,10,194.52,2014
32904,607,93219,Serveis d’ingressos,10,10,0,2014
32904,608,93219,Serveis d’ingressos,10,10,0,2014
32904,609,93219,Serveis d’ingressos,10,10,0,2014
32904,610,93219,Serveis d’ingressos,10,10,0,2014
32905,101,93219,Serveis d’ingressos,121000,121000,144204.6,2014
32910,101,93219,Serveis d’ingressos,10,10,0,2014
32912,401,93219,Serveis d’ingressos,203490,203490,0,2014
32913,401,93219,Serveis d’ingressos,10,10,0,2014
32914,101,93219,Serveis d’ingressos,10,10,0,2014
32914,201,93219,Serveis d’ingressos,10,10,0,2014
32915,101,93219,Serveis d’ingressos,10,10,0,2014
32915,201,93219,Serveis d’ingressos,10,10,0,2014
32916,401,93219,Serveis d’ingressos,0,0,461056.39,2014
32917,401,93219,Serveis d’ingressos,0,0,3374.1,2014
32918,401,93219,Serveis d’ingressos,0,0,3556.2,2014
32919,401,93219,Serveis d’ingressos,0,0,57226.32,2014
32998,601,93219,Serveis d’ingressos,0,0,126.98,2014
32998,602,93219,Serveis d’ingressos,0,0,218.1,2014
33000,703,93219,Serveis d’ingressos,34350955,34350955,35736947.82,2014
33001,401,93219,Serveis d’ingressos,20000,20000,43077.3,2014
33001,601,93219,Serveis d’ingressos,100000,100000,81218.1,2014
33001,602,93219,Serveis d’ingressos,270000,270000,143934.02,2014
33001,603,93219,Serveis d’ingressos,27000,27000,27210.66,2014
33001,604,93219,Serveis d’ingressos,55000,55000,46132.34,2014
33001,605,93219,Serveis d’ingressos,60000,60000,66330.32,2014
33001,606,93219,Serveis d’ingressos,15000,15000,19810.46,2014
33001,607,93219,Serveis d’ingressos,20000,20000,11875.61,2014
33001,608,93219,Serveis d’ingressos,10000,10000,2037.74,2014
33001,609,93219,Serveis d’ingressos,19739.75,19739.75,7507.3,2014
33001,610,93219,Serveis d’ingressos,70000,70000,39847.5,2014
33100,601,93219,Serveis d’ingressos,350000,350000,374169.16,2014
33100,602,93219,Serveis d’ingressos,2625000,2625000,2696248.3,2014
33100,603,93219,Serveis d’ingressos,1444000,1444000,1477508.8,2014
33100,604,93219,Serveis d’ingressos,1616000,1616000,1679947.88,2014
33100,605,93219,Serveis d’ingressos,3400000,3400000,3541583.52,2014
33100,606,93219,Serveis d’ingressos,1292000,1292000,1342230.09,2014
33100,607,93219,Serveis d’ingressos,1420000,1420000,1467768.48,2014
33100,608,93219,Serveis d’ingressos,758000,758000,771988.76,2014
33100,609,93219,Serveis d’ingressos,1425000,1425000,1532136.13,2014
33100,610,93219,Serveis d’ingressos,2050000,2050000,2126148.78,2014
33200,502,93219,Serveis d’ingressos,22792000,22792000,19959972.33,2014
33300,502,93219,Serveis d’ingressos,1728000,1728000,1345789.21,2014
33500,601,93219,Serveis d’ingressos,800000,800000,837383.25,2014
33500,602,93219,Serveis d’ingressos,1900000,1900000,2073857.13,2014
33500,603,93219,Serveis d’ingressos,300000,300000,297346.07,2014
33500,604,93219,Serveis d’ingressos,180000,180000,232154.63,2014
33500,605,93219,Serveis d’ingressos,250000,250000,369101.31,2014
33500,606,93219,Serveis d’ingressos,165000,165000,184002.45,2014
33500,607,93219,Serveis d’ingressos,80000,80000,98357.98,2014
33500,608,93219,Serveis d’ingressos,105000,105000,154701.8,2014
33500,609,93219,Serveis d’ingressos,184000,184000,214880.43,2014
33500,610,93219,Serveis d’ingressos,600000,600000,591470.25,2014
33501,101,93219,Serveis d’ingressos,950000,950000,560969.92,2014
33502,401,93219,Serveis d’ingressos,212500,212500,304316.6,2014
33502,601,93219,Serveis d’ingressos,543750,543750,741216.55,2014
33502,602,93219,Serveis d’ingressos,825000,825000,438107.05,2014
33502,603,93219,Serveis d’ingressos,93750,93750,86311.56,2014
33502,604,93219,Serveis d’ingressos,212500,212500,312891.08,2014
33502,605,93219,Serveis d’ingressos,62500,62500,66440.89,2014
33502,606,93219,Serveis d’ingressos,62500,62500,113682.39,2014
33502,607,93219,Serveis d’ingressos,25000,25000,42079.15,2014
33502,608,93219,Serveis d’ingressos,181250,181250,174677.14,2014
33502,609,93219,Serveis d’ingressos,93750,93750,68808.55,2014
33502,610,93219,Serveis d’ingressos,187500,187500,552845.13,2014
33800,502,93219,Serveis d’ingressos,8504000,8504000,6921638.54,2014
33900,502,93219,Serveis d’ingressos,10,10,0,2014
33901,502,93219,Serveis d’ingressos,65000,65000,23791.99,2014
33902,502,93219,Serveis d’ingressos,352000,352000,158.27,2014
33903,703,93219,Serveis d’ingressos,301000,301000,313065.1,2014
34100,201,93219,Serveis d’ingressos,1961750,1961750,2366847.55,2014
34101,201,93219,Serveis d’ingressos,10,10,468.86,2014
34102,201,93219,Serveis d’ingressos,10,10,0,2014
34104,201,93219,Serveis d’ingressos,5000,5000,6527.65,2014
34300,601,93219,Serveis d’ingressos,10000,10000,0,2014
34300,602,93219,Serveis d’ingressos,10000,10000,0,2014
34300,603,93219,Serveis d’ingressos,10000,10000,0,2014
34300,604,93219,Serveis d’ingressos,10000,10000,0,2014
34300,605,93219,Serveis d’ingressos,10000,10000,0,2014
34300,606,93219,Serveis d’ingressos,10000,10000,0,2014
34300,607,93219,Serveis d’ingressos,10000,10000,0,2014
34300,608,93219,Serveis d’ingressos,10000,10000,0,2014
34300,609,93219,Serveis d’ingressos,10000,10000,0,2014
34300,610,93219,Serveis d’ingressos,10000,10000,0,2014
34400,201,93219,Serveis d’ingressos,7500,7500,4024.35,2014
34400,601,93219,Serveis d’ingressos,10,10,0,2014
34400,602,93219,Serveis d’ingressos,10,10,0,2014
34400,603,93219,Serveis d’ingressos,6900,6900,7808.07,2014
34400,604,93219,Serveis d’ingressos,10,10,2882.21,2014
34400,605,93219,Serveis d’ingressos,230,230,87.93,2014
34400,606,93219,Serveis d’ingressos,13225,13225,13147.14,2014
34400,607,93219,Serveis d’ingressos,230,230,1103,2014
34400,608,93219,Serveis d’ingressos,2300,2300,515.16,2014
34400,609,93219,Serveis d’ingressos,19740,19740,13690.79,2014
34400,610,93219,Serveis d’ingressos,10,10,3263.23,2014
34900,601,93219,Serveis d’ingressos,10,10,0,2014
34900,602,93219,Serveis d’ingressos,10,10,0,2014
34900,603,93219,Serveis d’ingressos,157916,157916,100634.8,2014
34900,604,93219,Serveis d’ingressos,2300,2300,46807.39,2014
34900,605,93219,Serveis d’ingressos,23000,23000,19156.76,2014
34900,606,93219,Serveis d’ingressos,11500,11500,0,2014
34900,607,93219,Serveis d’ingressos,49450,49450,272.73,2014
34900,608,93219,Serveis d’ingressos,28750,28750,26487.4,2014
34900,609,93219,Serveis d’ingressos,90972,90972,71318.08,2014
34900,610,93219,Serveis d’ingressos,14030,14030,12461.84,2014
34901,201,93219,Serveis d’ingressos,34389,34389,29846.58,2014
34902,201,93219,Serveis d’ingressos,0,0,3634.53,2014
34908,601,93219,Serveis d’ingressos,10,10,0,2014
34908,602,93219,Serveis d’ingressos,10,10,0,2014
34908,603,93219,Serveis d’ingressos,10,10,0,2014
34908,604,93219,Serveis d’ingressos,10,10,0,2014
34908,605,93219,Serveis d’ingressos,10,10,0,2014
34908,606,93219,Serveis d’ingressos,10,10,0,2014
34908,607,93219,Serveis d’ingressos,10,10,0,2014
34908,608,93219,Serveis d’ingressos,10,10,0,2014
34908,609,93219,Serveis d’ingressos,10,10,0,2014
34908,610,93219,Serveis d’ingressos,10,10,0,2014
34908,703,44121,Servei del Bicing,1400000,1400000,0,2014
34910,401,93219,Serveis d’ingressos,10,10,3786.53,2014
34911,401,93219,Serveis d’ingressos,2000,2000,38636.34,2014
34912,401,93219,Serveis d’ingressos,10,10,0,2014
34913,401,93219,Serveis d’ingressos,10,10,0,2014
34914,401,93219,Serveis d’ingressos,0,0,1458.8,2014
34920,502,93219,Serveis d’ingressos,17646000,17646000,21288897.28,2014
34921,502,93219,Serveis d’ingressos,5837000,5837000,6374771.85,2014
34930,101,93219,Serveis d’ingressos,10,10,0,2014
34931,703,44121,Servei del Bicing,4198000,4198000,0,2014
34932,703,93219,Serveis d’ingressos,0,0,2055979,2014
35100,401,93219,Serveis d’ingressos,10,10,90.37,2014
36000,101,93219,Serveis d’ingressos,64970,64970,106733.94,2014
36000,201,93219,Serveis d’ingressos,10,10,0,2014
36000,501,93219,Serveis d’ingressos,10,10,0,2014
36000,601,93219,Serveis d’ingressos,10,10,0,2014
36000,602,93219,Serveis d’ingressos,10,10,0,2014
36000,603,93219,Serveis d’ingressos,10,10,0,2014
36000,604,93219,Serveis d’ingressos,10,10,0,2014
36000,605,93219,Serveis d’ingressos,10,10,0,2014
36000,606,93219,Serveis d’ingressos,10,10,0,2014
36000,607,93219,Serveis d’ingressos,10,10,111.54,2014
36000,608,93219,Serveis d’ingressos,10,10,0,2014
36000,609,93219,Serveis d’ingressos,10,10,0,2014
36000,610,93219,Serveis d’ingressos,10,10,0,2014
36000,801,93219,Serveis d’ingressos,10,10,0,2014
36001,101,93219,Serveis d’ingressos,6000,6000,24851.25,2014
36002,101,93219,Serveis d’ingressos,52980,52980,59936.48,2014
36002,501,93219,Serveis d’ingressos,10,10,0,2014
36002,502,93219,Serveis d’ingressos,10,10,0,2014
36002,601,93219,Serveis d’ingressos,10,10,0,2014
36002,602,93219,Serveis d’ingressos,10,10,0,2014
36002,603,93219,Serveis d’ingressos,10,10,0,2014
36002,604,93219,Serveis d’ingressos,10,10,0,2014
36002,605,93219,Serveis d’ingressos,10,10,0,2014
36002,606,93219,Serveis d’ingressos,10,10,0,2014
36002,607,93219,Serveis d’ingressos,10,10,0,2014
36002,608,93219,Serveis d’ingressos,10,10,0,2014
36002,609,93219,Serveis d’ingressos,10,10,0,2014
36002,610,93219,Serveis d’ingressos,10,10,0,2014
36003,703,93219,Serveis d’ingressos,10,10,0,2014
36100,101,93219,Serveis d’ingressos,225000,225000,0,2014
36200,101,93219,Serveis d’ingressos,10,10,3013.65,2014
36300,101,93219,Serveis d’ingressos,10,10,0,2014
36300,502,93219,Serveis d’ingressos,10,10,0,2014
36300,601,93219,Serveis d’ingressos,10,10,0,2014
36300,602,93219,Serveis d’ingressos,10,10,0,2014
36300,603,93219,Serveis d’ingressos,10,10,0,2014
36300,604,93219,Serveis d’ingressos,10,10,0,2014
36300,605,93219,Serveis d’ingressos,10,10,0,2014
36300,606,93219,Serveis d’ingressos,10,10,0,2014
36300,607,93219,Serveis d’ingressos,10,10,0,2014
36300,608,93219,Serveis d’ingressos,10,10,0,2014
36300,609,93219,Serveis d’ingressos,10,10,0,2014
36300,610,93219,Serveis d’ingressos,10,10,0,2014
36401,101,93219,Serveis d’ingressos,41000,41000,34177.87,2014
36500,502,93219,Serveis d’ingressos,7854000,7854000,8694166.32,2014
38901,703,93219,Serveis d’ingressos,10,10,0,2014
38902,703,93219,Serveis d’ingressos,10,10,0,2014
38903,101,93219,Serveis d’ingressos,233000,233000,163762.55,2014
38903,201,93219,Serveis d’ingressos,10,10,60003.46,2014
38903,401,93219,Serveis d’ingressos,0,0,1815,2014
38903,501,93219,Serveis d’ingressos,5000,5000,1680.85,2014
38903,502,93219,Serveis d’ingressos,5000,5000,86.94,2014
38903,601,93219,Serveis d’ingressos,10000,10000,5729.35,2014
38903,602,93219,Serveis d’ingressos,5000,5000,5304.08,2014
38903,603,93219,Serveis d’ingressos,5000,5000,8679.8,2014
38903,604,93219,Serveis d’ingressos,5000,5000,1810.67,2014
38903,605,93219,Serveis d’ingressos,5000,5000,2817,2014
38903,606,93219,Serveis d’ingressos,5000,5000,11802.26,2014
38903,607,93219,Serveis d’ingressos,5000,5000,12519.8,2014
38903,608,93219,Serveis d’ingressos,5000,5000,1835.86,2014
38903,609,93219,Serveis d’ingressos,5000,5000,1850,2014
38903,610,93219,Serveis d’ingressos,5000,5000,1500,2014
38903,701,93219,Serveis d’ingressos,0,0,533.02,2014
38903,702,93219,Serveis d’ingressos,100000,100000,1106688.48,2014
38903,703,93219,Serveis d’ingressos,65000,65000,425889.68,2014
38904,703,93219,Serveis d’ingressos,10,10,0,2014
38905,703,93219,Serveis d’ingressos,10,10,0,2014
38906,201,93219,Serveis d’ingressos,10,10,0,2014
38906,601,93219,Serveis d’ingressos,10,10,0,2014
38906,602,93219,Serveis d’ingressos,109250,109250,70472.81,2014
38906,603,93219,Serveis d’ingressos,10,10,0,2014
38906,604,93219,Serveis d’ingressos,10,10,0,2014
38906,605,93219,Serveis d’ingressos,40250,40250,34703.96,2014
38906,606,93219,Serveis d’ingressos,10,10,0,2014
38906,607,93219,Serveis d’ingressos,10,10,0,2014
38906,608,93219,Serveis d’ingressos,10,10,0,2014
38906,609,93219,Serveis d’ingressos,27708,27708,0,2014
38906,610,93219,Serveis d’ingressos,10,10,0,2014
38907,101,93219,Serveis d’ingressos,32000,32000,40952.25,2014
38908,101,93219,Serveis d’ingressos,10,10,6280.22,2014
38908,702,93219,Serveis d’ingressos,10,10,0,2014
38909,703,93219,Serveis d’ingressos,314000,314000,191923.64,2014
38910,101,93219,Serveis d’ingressos,10,10,0,2014
38910,201,93219,Serveis d’ingressos,10,10,0,2014
38910,601,93219,Serveis d’ingressos,10,10,0,2014
38910,602,93219,Serveis d’ingressos,10,10,0,2014
38910,603,93219,Serveis d’ingressos,10,10,0,2014
38910,604,93219,Serveis d’ingressos,10,10,0,2014
38910,605,93219,Serveis d’ingressos,10,10,0,2014
38910,606,93219,Serveis d’ingressos,10,10,0,2014
38910,607,93219,Serveis d’ingressos,10,10,0,2014
38910,608,93219,Serveis d’ingressos,10,10,0,2014
38910,609,93219,Serveis d’ingressos,10,10,0,2014
38910,610,93219,Serveis d’ingressos,10,10,0,2014
39120,401,93219,Serveis d’ingressos,46234000,46234000,59380847.46,2014
39130,101,93219,Serveis d’ingressos,3222000,3222000,16038962.11,2014
39130,401,93219,Serveis d’ingressos,25000,25000,13756.06,2014
39130,502,93219,Serveis d’ingressos,300000,300000,381428.95,2014
39130,601,93219,Serveis d’ingressos,632500,632500,2894807.04,2014
39130,602,93219,Serveis d’ingressos,460000,460000,1175247.56,2014
39130,603,93219,Serveis d’ingressos,152950,152950,420588.93,2014
39130,604,93219,Serveis d’ingressos,57500,57500,117757.37,2014
39130,605,93219,Serveis d’ingressos,80500,80500,679051.62,2014
39130,606,93219,Serveis d’ingressos,80500,80500,394398.71,2014
39130,607,93219,Serveis d’ingressos,46000,46000,259363.06,2014
39130,608,93219,Serveis d’ingressos,115000,115000,320550.3,2014
39130,609,93219,Serveis d’ingressos,82646,82646,401292.64,2014
39130,610,93219,Serveis d’ingressos,80500,80500,382354.14,2014
39130,703,93219,Serveis d’ingressos,100000,100000,5194819.05,2014
39140,101,93219,Serveis d’ingressos,536000,536000,23587.1,2014
39140,703,93219,Serveis d’ingressos,1200000,1200000,3666024.51,2014
39191,101,93219,Serveis d’ingressos,10,10,1600000,2014
39191,201,93219,Serveis d’ingressos,10,10,0,2014
39191,401,93219,Serveis d’ingressos,10,10,0,2014
39191,501,93219,Serveis d’ingressos,10,10,0,2014
39191,502,93219,Serveis d’ingressos,10,10,0,2014
39191,601,93219,Serveis d’ingressos,10,10,0,2014
39191,602,93219,Serveis d’ingressos,10,10,0,2014
39191,603,93219,Serveis d’ingressos,10,10,0,2014
39191,604,93219,Serveis d’ingressos,10,10,0,2014
39191,605,93219,Serveis d’ingressos,10,10,0,2014
39191,606,93219,Serveis d’ingressos,10,10,0,2014
39191,607,93219,Serveis d’ingressos,10,10,0,2014
39191,608,93219,Serveis d’ingressos,10,10,0,2014
39191,609,93219,Serveis d’ingressos,10,10,0,2014
39191,610,93219,Serveis d’ingressos,10,10,0,2014
39191,701,93219,Serveis d’ingressos,10,10,0,2014
39191,702,93219,Serveis d’ingressos,10,10,0,2014
39191,703,93219,Serveis d’ingressos,10,10,0,2014
39191,801,93219,Serveis d’ingressos,10,10,0,2014
39200,703,93219,Serveis d’ingressos,458000,458000,477166.44,2014
39210,703,93219,Serveis d’ingressos,8056000,8056000,5924534.65,2014
39211,703,93219,Serveis d’ingressos,1803000,1803000,2705704.65,2014
39300,101,93219,Serveis d’ingressos,10,10,53065.82,2014
39300,703,93219,Serveis d’ingressos,6406990,6406990,8320145.43,2014
39612,610,93219,Serveis d’ingressos,0,0,144494.39,2014
39612,703,93219,Serveis d’ingressos,10,10,0,2014
39700,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),0,0,595179.34,2014
39700,703,93219,Serveis d’ingressos,10,10,0,2014
39900,501,93219,Serveis d’ingressos,586500,586500,0,2014
39900,502,93219,Serveis d’ingressos,586500,586500,40279.55,2014
39900,601,93219,Serveis d’ingressos,10,300267.77,1023813.38,2014
39900,602,93219,Serveis d’ingressos,10,10,6613.68,2014
39900,603,93219,Serveis d’ingressos,10,10,11095.1,2014
39900,604,93219,Serveis d’ingressos,10,10,37292.96,2014
39900,605,93219,Serveis d’ingressos,10,10,136798.75,2014
39900,606,93219,Serveis d’ingressos,10,10,1160.25,2014
39900,607,93219,Serveis d’ingressos,10,10,91699.93,2014
39900,608,93219,Serveis d’ingressos,10,10,0,2014
39900,609,93219,Serveis d’ingressos,10,10,19205.61,2014
39900,610,93219,Serveis d’ingressos,10,10,25147.6,2014
39901,101,93219,Serveis d’ingressos,536000,536000,454662.35,2014
39902,401,93219,Serveis d’ingressos,10,10,0,2014
39903,101,93219,Serveis d’ingressos,10,10,0,2014
39904,101,93219,Serveis d’ingressos,50000,50000,0,2014
39904,201,93219,Serveis d’ingressos,10,10,0,2014
39904,401,93219,Serveis d’ingressos,43960,43960,49774.43,2014
39904,501,93219,Serveis d’ingressos,150000,150000,9086.62,2014
39904,502,93219,Serveis d’ingressos,5000,5000,206869.55,2014
39904,601,93219,Serveis d’ingressos,10,10,0,2014
39904,602,93219,Serveis d’ingressos,11500,11500,2330.15,2014
39904,603,93219,Serveis d’ingressos,34500,34500,23044.03,2014
39904,604,93219,Serveis d’ingressos,10,10,0,2014
39904,605,93219,Serveis d’ingressos,11500,11500,6001.59,2014
39904,606,93219,Serveis d’ingressos,23690,23690,507.41,2014
39904,607,93219,Serveis d’ingressos,6900,6900,1497.55,2014
39904,608,93219,Serveis d’ingressos,3450,3450,16097.72,2014
39904,609,93219,Serveis d’ingressos,1367,1367,747.65,2014
39904,610,93219,Serveis d’ingressos,10,10,1684.15,2014
39904,701,93219,Serveis d’ingressos,10,10,0,2014
39904,702,93219,Serveis d’ingressos,10,10,0,2014
39904,703,93219,Serveis d’ingressos,10,10,2553.64,2014
39904,801,93219,Serveis d’ingressos,10,10,0,2014
39905,101,93219,Serveis d’ingressos,10,10,0,2014
39905,201,93219,Serveis d’ingressos,10,10,0,2014
39905,601,93219,Serveis d’ingressos,10,10,0,2014
39905,602,93219,Serveis d’ingressos,10,10,0,2014
39905,603,93219,Serveis d’ingressos,10,10,0,2014
39905,604,93219,Serveis d’ingressos,10,10,0,2014
39905,605,93219,Serveis d’ingressos,10,10,0,2014
39905,606,93219,Serveis d’ingressos,10,10,0,2014
39905,607,93219,Serveis d’ingressos,10,10,0,2014
39905,608,93219,Serveis d’ingressos,10,10,0,2014
39905,609,93219,Serveis d’ingressos,31,31,2,2014
39905,610,93219,Serveis d’ingressos,10,10,30.4,2014
39905,801,93219,Serveis d’ingressos,10,10,0,2014
39906,603,93219,Serveis d’ingressos,282853,282853,202599.67,2014
39907,401,93219,Serveis d’ingressos,73000,73000,20494.65,2014
39907,601,93219,Serveis d’ingressos,10,10,0,2014
39907,602,93219,Serveis d’ingressos,10,10,0,2014
39907,603,93219,Serveis d’ingressos,10,10,0,2014
39907,604,93219,Serveis d’ingressos,10,10,0,2014
39907,605,93219,Serveis d’ingressos,10,10,0,2014
39907,606,93219,Serveis d’ingressos,10,10,0,2014
39907,607,93219,Serveis d’ingressos,10,10,0,2014
39907,608,93219,Serveis d’ingressos,10,10,0,2014
39907,609,93219,Serveis d’ingressos,10,10,0,2014
39907,610,93219,Serveis d’ingressos,10,10,0,2014
39908,101,93219,Serveis d’ingressos,10,10,0,2014
39909,101,93219,Serveis d’ingressos,5000,5000,30270.38,2014
39909,703,93219,Serveis d’ingressos,5000,5000,11528.96,2014
39910,502,93219,Serveis d’ingressos,10,10,10171.2,2014
39911,101,93219,Serveis d’ingressos,8670000,8670000,8332746.8,2014
39911,701,93219,Serveis d’ingressos,500000,500000,236427.52,2014
39912,101,93219,Serveis d’ingressos,10,10,0,2014
39912,201,93219,Serveis d’ingressos,10,10,0,2014
39912,401,93219,Serveis d’ingressos,10,10,0,2014
39912,501,93219,Serveis d’ingressos,10,10,319550.16,2014
39912,502,93219,Serveis d’ingressos,10,10,0,2014
39912,503,93219,Serveis d’ingressos,10,10,0,2014
39912,504,93219,Serveis d’ingressos,10,10,0,2014
