10000,0101,91211,Retribucions bàsiques òrgans govern,3190432.34,3181034.96,3181034.96,2015
10012,0101,91211,Paga extra 2012 Membres corporacio,0,49469.5,49469.5,2015
10012,0703,92921,Paga extra 2012 Membres corporacio,0,19476.45,19476.45,2015
10100,0101,91211,Retribucions bàsiques personal directiu,565359.92,176550.11,176550.11,2015
10100,0101,91212,Retribucions bàsiques personal directiu,145885.32,97125.92,97125.92,2015
10100,0101,91222,Retribucions bàsiques personal directiu,69805.2,69805.2,69805.2,2015
10100,0101,91223,Retribucions bàsiques personal directiu,0,29472.11,29472.11,2015
10100,0101,92011,Retribucions bàsiques personal directiu,634482.48,720214.6,720214.6,2015
10100,0101,92012,Retribucions bàsiques personal directiu,67898.84,67898.84,67898.84,2015
10100,0101,92014,Retribucions bàsiques personal directiu,163466.84,147638.09,147638.09,2015
10100,0101,92015,Retribucions bàsiques personal directiu,0,27891.47,27891.47,2015
10100,0101,92016,Retribucions bàsiques personal directiu,85942.64,33683.58,33683.58,2015
10100,0101,92021,Retribucions bàsiques personal directiu,49493.56,71306.12,71306.12,2015
10100,0101,92032,Retribucions bàsiques personal directiu,64158.63,64158.63,64158.63,2015
10100,0101,92321,Retribucions bàsiques personal directiu,64270.58,27314.67,27314.67,2015
10100,0101,92511,Retribucions bàsiques personal directiu,77807.66,0,0,2015
10100,0101,92521,Retribucions bàsiques personal directiu,275318.54,129137.08,129137.08,2015
10100,0101,92523,Retribucions bàsiques personal directiu,0,50316.87,50316.87,2015
10100,0101,93115,Retribucions bàsiques personal directiu,408383.24,409936.7,409936.7,2015
10100,0101,93311,Retribucions bàsiques personal directiu,276614.84,79259.24,79259.24,2015
10100,0101,93411,Retribucions bàsiques personal directiu,176796.64,72934.52,72934.52,2015
10100,0102,92211,Retribucions bàsiques personal directiu,179225.08,177172.88,177172.88,2015
10100,0102,92212,Retribucions bàsiques personal directiu,85189.18,85189.18,85189.18,2015
10100,0102,92214,Retribucions bàsiques personal directiu,63625.16,63625.16,63625.16,2015
10100,0102,92215,Retribucions bàsiques personal directiu,141022.08,141022.08,141022.08,2015
10100,0104,92011,Retribucions bàsiques personal directiu,1100958.61,716042.84,716042.84,2015
10100,0104,92015,Retribucions bàsiques personal directiu,433888.46,281075.46,281075.46,2015
10100,0201,23011,Retribucions bàsiques personal directiu,302570.02,461530.14,461530.14,2015
10100,0201,23017,Retribucions bàsiques personal directiu,74161.62,46176.16,46176.16,2015
10100,0201,23036,Retribucions bàsiques personal directiu,0,45525.46,45525.46,2015
10100,0201,23161,Retribucions bàsiques personal directiu,59542.28,43318.7,43318.7,2015
10100,0401,13011,Retribucions bàsiques personal directiu,221081.35,350048.61,350048.61,2015
10100,0401,13013,Retribucions bàsiques personal directiu,79310.98,0,0,2015
10100,0401,13212,Retribucions bàsiques personal directiu,407943.73,407943.67,407943.67,2015
10100,0401,13221,Retribucions bàsiques personal directiu,65942.66,65942.66,65942.66,2015
10100,0401,13411,Retribucions bàsiques personal directiu,82356.44,32342.52,32342.52,2015
10100,0401,13511,Retribucions bàsiques personal directiu,127408.96,149220.81,149220.81,2015
10100,0401,13612,Retribucions bàsiques personal directiu,74266.28,37932.34,37932.34,2015
10100,0401,13613,Retribucions bàsiques personal directiu,0,85058.97,85058.97,2015
10100,0501,13411,Retribucions bàsiques personal directiu,0,23717.24,23717.24,2015
10100,0501,15011,Retribucions bàsiques personal directiu,490478.5,890640.65,890640.65,2015
10100,0501,15013,Retribucions bàsiques personal directiu,84241.78,84241.78,84241.78,2015
10100,0502,16311,Retribucions bàsiques personal directiu,84116.76,42983.49,42983.49,2015
10100,0502,17211,Retribucions bàsiques personal directiu,0,47037.52,47037.52,2015
10100,0503,15121,Retribucions bàsiques personal directiu,78547.14,78547.14,78547.14,2015
10100,0503,15151,Retribucions bàsiques personal directiu,25546.82,50601.68,50601.68,2015
10100,0504,15161,Retribucions bàsiques personal directiu,234360.34,260657.1,260657.1,2015
10100,0601,15341,Retribucions bàsiques personal directiu,70542.5,70542.5,70542.5,2015
10100,0601,23021,Retribucions bàsiques personal directiu,59542.28,50061.11,50061.11,2015
10100,0601,92011,Retribucions bàsiques personal directiu,107078.95,149966.47,149966.47,2015
10100,0602,15341,Retribucions bàsiques personal directiu,64854.62,64854.62,64854.62,2015
10100,0602,23021,Retribucions bàsiques personal directiu,64285.75,64285.75,64285.75,2015
10100,0602,92011,Retribucions bàsiques personal directiu,83273.68,147116.9,147116.9,2015
10100,0603,15341,Retribucions bàsiques personal directiu,84092.29,84092.29,84092.29,2015
10100,0603,23021,Retribucions bàsiques personal directiu,64679.57,64679.57,64679.57,2015
10100,0603,92011,Retribucions bàsiques personal directiu,65546.98,65546.98,65546.98,2015
10100,0603,92521,Retribucions bàsiques personal directiu,47597.11,80324.28,80324.28,2015
10100,0604,15341,Retribucions bàsiques personal directiu,63753.74,32551.67,32551.67,2015
10100,0604,23021,Retribucions bàsiques personal directiu,64622.06,64622.06,64622.06,2015
10100,0604,92011,Retribucions bàsiques personal directiu,156381.78,152602.79,152602.79,2015
10100,0605,15341,Retribucions bàsiques personal directiu,64611.13,64611.15,64611.15,2015
10100,0605,92011,Retribucions bàsiques personal directiu,139679.53,142881.41,142881.41,2015
10100,0606,15131,Retribucions bàsiques personal directiu,70000,62619.56,62619.56,2015
10100,0606,23021,Retribucions bàsiques personal directiu,64937.62,64937.62,64937.62,2015
10100,0606,92011,Retribucions bàsiques personal directiu,151016.12,170267.81,170267.81,2015
